Normal 0,Normal 1,Normal 2,Normal 3,Normal 4,Normal 5,Normal 6,Normal 7,Normal 8,Normal 9,Normal 10,Normal 11,Normal 12,Normal 13,Normal 14,Normal 15,Normal 16,Normal 17
96.6774,,,,,,,,,,,,,95.7706,,,,
96.3222,,,,,,,,,,,,,96.3625,,,,
94.9007,,,,,,,,,,,,,96.5914,,,,
95.7355,,,,,,,,,,,,,94.9183,,,,
95.9808,,,,,,,,,,,,,95.5351,,,,
95.48331,,,,,,,,,,,,,94.5784,,,,
95.3262,,,,,,,,,,,,,95.1775,,,,
94.8951,,,,,,,,,,,,,96.0906,,,,
94.60979,,,,,,,,,,,,,94.3289,,,,
95.3971,,,,,,,,,,,,,93.0769,,,,
95.34,,,,,,,,,,,,,91.8691,,,,
95.67789,,,,,,,,,,,,,92.21349,,,,
95.82539,,,,,,,,,,,,,94.4629,,,,
96.9801,,,,,,,,,,,,,96.3535,,,,
96.7014,,,,,,,,,,,,,95.3019,,,,
95.395,,,,,,,,,,,,,95.87,,,,
96.64581,,,,,,,,,,,,,96.4024,,,,
95.1213,,,,,,,,,,,,,95.5475,,,,
95.9871,,,,,,,,,,,,,97.2664,,,,
95.6898,,,,,,,,,,,,,97.6382,,,,
97.01939,,,,,,,,,,,,,98.1453,,,,
97.2054,,,,,,,,,,,,,98.1115,,,,
95.9244,,,,,,,,,,,,,98.2922,,,,
97.8452,,,,,,,,,,,,,97.5984,,,,
95.4688,,,,,,,,,,,,,97.6903,,,,
97.3683,,,,,,,,,,,,,98.9764,,,,
96.1792,,,,,,,,,,,,,100.8203,,,,
97.1387,,,,,,,,,,,,,102.181,,,,
95.186,,,,,,,,,,,,,103.7292,,,,
94.051,,,,,,,,,,,,,103.0035,,,,
94.1903,,,,,,,,,,,,,104.2426,,,,
93.4483,,,,,,,,,,,,,104.1442,,,,
94.2767,,,,,,,,,,,,,103.8129,,,,
94.4465,,,,,,,,,,,,,100.2238,,,,
97.9506,,,,,,,,,,,,,98.9115,,,,
97.6594,,,,,,,,,,,,,99.5239,,,,
95.3652,,,,,,,,,,,,,98.7164,,,,
93.8802,,,,,,,,,,,,,97.8313,,,,
96.25481,,,,,,,,,,,,,98.5234,,,,
97.1153,,,,,,,,,,,,,99.1921,,,,
97.3807,,,,,,,,,,,,,99.2722,,,,
97.2905,,,,,,,,,,,,,100.3287,,,,
97.1412,,,,,,,,,,,,,101.0519,,,,
97.3056,,,,,,,,,,,,,98.9094,,,,
96.976,,,,,,,,,,,,,97.3376,,,,
97.3403,,,,,,,,,,,,,96.8644,,,,
97.21581,,,,,,,,,,,,,96.5769,,,,
97.0352,,,,,,,,,,,,,95.5845,,,,
99.0914,,,,,,,,,,,,,95.3314,,,,
99.2639,,,,,,,,,,,,,96.0281,,,,
100.308,,,,,,,,,,,,,96.5976,,,,
100.7639,,,,,,,,,,,,,97.4109,,,,
100.5335,,,,,,,,,,,,,99.0586,,,,
100.0024,,,,,,,,,,,,,98.5777,,,,
99.86031,,,,,,,,,,,,,99.67059,,,,
99.4244,,,,,,,,,,,,,99.6816,,,,
97.9357,,,,,,,,,,,,,100.0862,,,,
95.8185,,,,,,,,,,,,,100.3056,,,,
96.2126,,,,,,,,,,,,,100.2682,,,,
95.6008,,,,,,,,,,,,,99.2989,,,,
96.8503,,,,,,,,,,,,,97.7781,,,,
99.6692,,,,,,,,,,,,,97.9809,,,,
98.8391,,,,,,,,,,,,,97.54359,,,,
97.9443,,,,,,,,,,,,,97.0646,,,,
98.16341,,,,,,,,,,,,,98.9166,,,,
97.0453,,,,,,,,,,,,,99.1033,,,,
96.8997,,,,,,,,,,,,,98.8195,,,,
97.716,,,,,,,,,,,,,98.3823,,,,
99.5764,,,,,,,,,,,,,98.5465,,,,
98.2325,,,,,,,,,,,,,98.79449,,,,
96.7384,,,,,,,,,,,,,98.6571,,,,
95.94939,,,,,,,,,,,,,97.98161,,,,
96.8848,,,,,,,,,,,,,98.4018,,,,
96.0447,,,,,,,,,,,,,97.39799,,,,
95.1198,,,,,,,,,,,,,95.8499,,,,
96.3526,,,,,,,,,,,,,96.3463,,,,
97.72189,,,,,,,,,,,,,96.6507,,,,
99.3876,,,,,,,,,,,,,94.36629,,,,
100.3219,,,,,,,,,,,,,93.53651,,,,
100.8418,,,,,,,,,,,,,92.9313,,,,
99.7906,,,,,,,,,,,,,93.5905,,,,
99.2644,,,,,,,,,,,,,94.9495,,,,
99.4903,,,,,,,,,,,,,96.7433,,,,
98.41209,,,,,,,,,,,,,96.7549,,,,
97.3913,,,,,,,,,,,,,95.4249,,,,
99.04819,,,,,,,,,,,,,93.78191,,,,
99.3372,,,,,,,,,,,,,96.0597,,,,
97.8104,,,,,,,,,,,,,96.8201,,,,
98.4519,,,,,,,,,,,,,96.5978,,,,
98.24039,,,,,,,,,,,,,96.3877,,,,
99.1984,,,,,,,,,,,,,98.3486,,,,
100.9671,,,,,,,,,,,,,97.33379,,,,
99.2905,,,,,,,,,,,,,96.192,,,,
98.4034,,,,,,,,,,,,,96.0999,,,,
98.8798,,,,,,,,,,,,,96.8259,,,,
98.0101,,,,,,,,,,,,,96.9838,,,,
96.6123,,,,,,,,,,,,,98.3503,,,,
96.4228,,,,,,,,,,,,,98.451,,,,
97.2396,,,,,,,,,,,,,99.72079,,,,
95.6005,,,,,,,,,,,,,99.714,,,,
96.2158,,,,,,,,,,,,,99.5384,,,,
95.0946,,,,,,,,,,,,,100.6404,,,,
95.02361,,,,,,,,,,,,,99.4637,,,,
94.6194,,,,,,,,,,,,,100.5964,,,,
97.03271,,,,,,,,,,,,,99.2298,,,,
96.7942,,,,,,,,,,,,,100.0471,,,,
95.2676,,,,,,,,,,,,,99.5467,,,,
96.6285,,,,,,,,,,,,,98.3133,,,,
97.0081,,,,,,,,,,,,,96.5801,,,,
98.52,,,,,,,,,,,,,96.608,,,,
96.6349,,,,,,,,,,,,,96.3146,,,,
96.942,,,,,,,,,,,,,96.8053,,,,
97.155,,,,,,,,,,,,,96.9535,,,,
96.5385,,,,,,,,,,,,,98.0505,,,,
95.3638,,,,,,,,,,,,,95.5814,,,,
94.0484,,,,,,,,,,,,,95.0223,,,,
93.4598,,,,,,,,,,,,,94.3393,,,,
93.2231,,,,,,,,,,,,,92.6842,,,,
92.33421,,,,,,,,,,,,,92.55521,,,,
93.6964,,,,,,,,,,,,,91.24139,,,,
94.5129,,,,,,,,,,,,,93.2945,,,,
96.975,,,,,,,,,,,,,94.29881,,,,
98.3294,,,,,,,,,,,,,95.1354,,,,
97.9263,,,,,,,,,,,,,96.2769,,,,
98.5072,,,,,,,,,,,,,96.065,,,,
98.8707,,,,,,,,,,,,,95.615,,,,
98.11069,,,,,,,,,,,,,96.0447,,,,
98.2618,,,,,,,,,,,,,96.1585,,,,
99.292,,,,,,,,,,,,,99.0791,,,,
98.6414,,,,,,,,,,,,,98.3226,,,,
97.5655,,,,,,,,,,,,,98.7211,,,,
98.9992,,,,,,,,,,,,,98.125,,,,
98.5549,,,,,,,,,,,,,96.7729,,,,
98.0988,,,,,,,,,,,,,97.1691,,,,
97.94981,,,,,,,,,,,,,99.166,,,,
97.47041,,,,,,,,,,,,,98.4376,,,,
96.7707,,,,,,,,,,,,,96.7704,,,,
99.5651,,,,,,,,,,,,,97.392,,,,
97.6029,,,,,,,,,,,,,96.5404,,,,
97.8382,,,,,,,,,,,,,97.01611,,,,
95.7767,,,,,,,,,,,,,98.6379,,,,
95.2015,,,,,,,,,,,,,98.7362,,,,
97.1485,,,,,,,,,,,,,99.8325,,,,
98.7196,,,,,,,,,,,,,100.0265,,,,
98.8636,,,,,,,,,,,,,99.447,,,,
98.5991,,,,,,,,,,,,,101.2314,,,,
98.8536,,,,,,,,,,,,,100.9465,,,,
99.0758,,,,,,,,,,,,,104.0514,,,,
98.40981,,,,,,,,,,,,,104.1652,,,,
100.0805,,,,,,,,,,,,,102.849,,,,
99.10059,,,,,,,,,,,,,101.9605,,,,
98.7014,,,,,,,,,,,,,98.6652,,,,
99.6291,,,,,,,,,,,,,98.96,,,,
98.6232,,,,,,,,,,,,,100.539,,,,
100.6954,,,,,,,,,,,,,99.4275,,,,
102.9189,,,,,,,,,,,,,98.3333,,,,
102.5499,,,,,,,,,,,,,98.0402,,,,
101.7137,,,,,,,,,,,,,98.1353,,,,
100.1256,,,,,,,,,,,,,99.0047,,,,
99.6058,,,,,,,,,,,,,98.3515,,,,
99.849,,,,,,,,,,,,,96.4893,,,,
98.4353,,,,,,,,,,,,,98.1723,,,,
98.7197,,,,,,,,,,,,,99.3166,,,,
98.9081,,,,,,,,,,,,,99.9157,,,,
99.1699,,,,,,,,,,,,,100.3032,,,,
98.4381,,,,,,,,,,,,,99.3638,,,,
97.8209,,,,,,,,,,,,,101.0772,,,,
97.0779,,,,,,,,,,,,,102.6112,,,,
96.3717,,,,,,,,,,,,,100.5553,,,,
95.98779,,,,,,,,,,,,,99.6059,,,,
94.5184,,,,,,,,,,,,,98.91,,,,
93.5397,,,,,,,,,,,,,97.3279,,,,
93.4928,,,,,,,,,,,,,98.8067,,,,
93.0979,,,,,,,,,,,,,100.2802,,,,
93.5863,,,,,,,,,,,,,101.2776,,,,
93.0086,,,,,,,,,,,,,101.1673,,,,
93.57819,,,,,,,,,,,,,101.943,,,,
94.5848,,,,,,,,,,,,,99.5216,,,,
95.9727,,,,,,,,,,,,,99.696,,,,
96.7351,,,,,,,,,,,,,101.4315,,,,
97.033,,,,,,,,,,,,,101.9749,,,,
96.4071,,,,,,,,,,,,,103.963,,,,
95.22009,,,,,,,,,,,,,104.1159,,,,
94.4766,,,,,,,,,,,,,104.1342,,,,
94.1912,,,,,,,,,,,,,103.5196,,,,
94.8107,,,,,,,,,,,,,102.8842,,,,
94.2667,,,,,,,,,,,,,101.5912,,,,
96.2706,,,,,,,,,,,,,100.2722,,,,
97.14429,,,,,,,,,,,,,99.61871,,,,
97.7782,,,,,,,,,,,,,99.1372,,,,
98.1051,,,,,,,,,,,,,99.8088,,,,
97.4163,,,,,,,,,,,,,99.3988,,,,
98.4947,,,,,,,,,,,,,100.3189,,,,
97.8614,,,,,,,,,,,,,99.0904,,,,
99.5377,,,,,,,,,,,,,99.7104,,,,
98.3792,,,,,,,,,,,,,97.5773,,,,
97.2439,,,,,,,,,,,,,97.3043,,,,
97.2672,,,,,,,,,,,,,98.3049,,,,
98.2363,,,,,,,,,,,,,98.149,,,,
99.8772,,,,,,,,,,,,,99.29169,,,,
101.6505,,,,,,,,,,,,,98.9606,,,,
101.4768,,,,,,,,,,,,,99.4526,,,,
100.6445,,,,,,,,,,,,,100.0783,,,,
100.2834,,,,,,,,,,,,,98.5418,,,,
99.6593,,,,,,,,,,,,,99.4124,,,,
98.8169,,,,,,,,,,,,,97.7783,,,,
97.4205,,,,,,,,,,,,,97.1348,,,,
96.0873,,,,,,,,,,,,,95.983,,,,
96.5235,,,,,,,,,,,,,96.6852,,,,
96.56921,,,,,,,,,,,,,96.4518,,,,
97.7912,,,,,,,,,,,,,97.7556,,,,
97.3533,,,,,,,,,,,,,99.1161,,,,
95.3718,,,,,,,,,,,,,96.5089,,,,
95.4795,,,,,,,,,,,,,96.8369,,,,
95.1793,,,,,,,,,,,,,97.3126,,,,
97.80611,,,,,,,,,,,,,95.9297,,,,
98.5192,,,,,,,,,,,,,95.5273,,,,
96.6175,,,,,,,,,,,,,99.0912,,,,
97.121,,,,,,,,,,,,,99.4029,,,,
97.2246,,,,,,,,,,,,,100.4214,,,,
96.0495,,,,,,,,,,,,,100.996,,,,
94.19749,,,,,,,,,,,,,100.8817,,,,
93.8906,,,,,,,,,,,,,99.357,,,,
94.2253,,,,,,,,,,,,,99.4186,,,,
94.3848,,,,,,,,,,,,,98.7525,,,,
96.2917,,,,,,,,,,,,,98.7442,,,,
95.8616,,,,,,,,,,,,,97.9033,,,,
96.0773,,,,,,,,,,,,,98.4879,,,,
96.2979,,,,,,,,,,,,,96.3093,,,,
96.6198,,,,,,,,,,,,,96.2117,,,,
97.5489,,,,,,,,,,,,,97.1467,,,,
97.687,,,,,,,,,,,,,97.8207,,,,
99.289,,,,,,,,,,,,,98.62569,,,,
99.5654,,,,,,,,,,,,,98.2477,,,,
98.7514,,,,,,,,,,,,,99.4629,,,,
97.7005,,,,,,,,,,,,,101.298,,,,
97.64529,,,,,,,,,,,,,100.7123,,,,
94.0422,,,,,,,,,,,,,101.6396,,,,
95.3601,,,,,,,,,,,,,100.8497,,,,
97.7545,,,,,,,,,,,,,102.449,,,,
97.4201,,,,,,,,,,,,,100.1234,,,,
97.33829,,,,,,,,,,,,,98.8096,,,,
94.9017,,,,,,,,,,,,,97.8297,,,,
96.9858,,,,,,,,,,,,,96.36291,,,,
97.1519,,,,,,,,,,,,,95.145,,,,
97.32671,,,,,,,,,,,,,94.7962,,,,
96.4684,,,,,,,,,,,,,96.5428,,,,
96.882,,,,,,,,,,,,,97.1516,,,,
97.4148,,,,,,,,,,,,,98.0324,,,,
98.7447,,,,,,,,,,,,,99.5115,,,,
97.3092,,,,,,,,,,,,,98.2897,,,,
96.6418,,,,,,,,,,,,,98.2609,,,,
98.6645,,,,,,,,,,,,,98.0424,,,,
97.3591,,,,,,,,,,,,,98.33891,,,,
96.785,,,,,,,,,,,,,98.17101,,,,
97.7071,,,,,,,,,,,,,96.4858,,,,
97.4535,,,,,,,,,,,,,97.5314,,,,
98.4112,,,,,,,,,,,,,97.3826,,,,
100.5466,,,,,,,,,,,,,98.1083,,,,
101.2974,,,,,,,,,,,,,98.3702,,,,
101.0383,,,,,,,,,,,,,97.9593,,,,
100.77,,,,,,,,,,,,,99.3999,,,,
100.0552,,,,,,,,,,,,,101.1022,,,,
98.4511,,,,,,,,,,,,,101.4642,,,,
97.7021,,,,,,,,,,,,,98.8039,,,,
97.86,,,,,,,,,,,,,99.403,,,,
97.7898,,,,,,,,,,,,,98.5191,,,,
100.8134,,,,,,,,,,,,,98.9196,,,,
100.1466,,,,,,,,,,,,,98.4427,,,,
100.4345,,,,,,,,,,,,,96.9549,,,,
99.6496,,,,,,,,,,,,,96.4429,,,,
99.0892,,,,,,,,,,,,,96.9457,,,,
98.2303,,,,,,,,,,,,,97.7229,,,,
98.6594,,,,,,,,,,,,,96.4391,,,,
96.658,,,,,,,,,,,,,95.8431,,,,
96.5634,,,,,,,,,,,,,97.5659,,,,
97.66911,,,,,,,,,,,,,96.1837,,,,
97.8915,,,,,,,,,,,,,96.76569,,,,
97.2511,,,,,,,,,,,,,96.978,,,,
98.3074,,,,,,,,,,,,,99.2677,,,,
98.7336,,,,,,,,,,,,,100.1502,,,,
99.0042,,,,,,,,,,,,,99.9499,,,,
98.4564,,,,,,,,,,94.1505,,,99.2937,,,,
96.4937,,,,,,,,,,93.8183,,,97.8269,,,,
95.3044,,,,,,,,,,93.8409,,,99.179,,,,
97.2817,,,,,,,,,,94.3847,,,100.6316,,,,
95.6955,,,,,,,,,,91.8086,,,99.5349,,,,
94.2602,,,,,,,,,,93.2365,,,97.9919,,,,
94.0726,,,,,,,,,,94.9889,,,99.4715,,,,
92.5567,,,,,,,,,,96.4123,,,99.9413,,,,
93.5387,,,,,,,,,,95.2468,,,99.67699,,,,
94.8554,,,,,,,,,,96.7402,,,99.46809,,,,
96.3256,,,,,,,,,,97.71049,,,99.1039,,,,
96.4743,,,,,,,,,,98.33289,,,99.7322,,,,
96.4952,,,,,,,,,,97.1272,,,100.9461,,,,
99.13689,,,,,,,,,,98.6772,,,100.9154,,,,
99.23029,,,,,,,,,,97.9131,,,99.7847,,,,
98.4837,,,,,,,,,,97.25909,,,99.3583,,,,
97.5265,,,,,,,,,,97.4908,,,99.5918,,,,
96.3332,,,,,,,,,,96.2558,,,99.5672,,,,
95.7747,,,,,,,,,,95.0947,,,100.0739,,,,
95.39201,,,,,,,,,,94.9634,,,101.1412,,,,
96.98151,,,,,,,,,,99.083,,,100.6137,,,,
97.1581,,,,,,,,,,97.9887,,,99.3533,,,,
96.3129,,,,,,,,,,97.9056,,,99.9436,,,,
95.4539,,,,,,,,,,95.6344,,,98.91209,,,,
95.331,,,,,,,,,,94.8038,,,99.032,,,,
96.5842,,,,,,,,,,96.1002,,,99.0604,,,,
95.4573,,,,,,,,,,94.6263,,,99.1745,,,,
95.3687,,,,,,,,,,93.3714,,,98.3616,,,,
93.9571,,,,,,,,,,92.75809,,,97.6291,,,,
93.48669,,,,,,,,,,90.0128,,,97.9234,,,,
96.0362,,,,,,,,,,92.9796,,,97.2916,,,,
95.16199,,,,,,,,,,94.7586,,,96.3847,,,,
95.541,,,,,,,,,,95.3554,,,96.6457,,,,
95.1723,,,,,,,,,,95.0808,,,97.3196,,,,
93.8406,,,,,,,,,,95.9029,,,99.2412,,,,
93.7545,,,,,,,,,,97.0917,,,100.3643,,,,
93.0563,,,,,,,,,,97.22449,,,100.1825,,,,
92.81931,,,,,,,,,,97.7574,,,101.7639,,,,
92.3469,,,,,,,,,,98.7215,,,102.1446,,,,
91.73759,,,,,,,,,,96.0178,,,100.1254,,,,
90.75,,,,,,,,,,96.8704,,,99.71951,,,,
93.2044,,,,,,,,,,96.9422,,,100.0549,,,,
93.7363,,,,,,,,,,96.804,,,100.3954,,,,
94.6386,,,,,,,,,,96.1348,,,101.0968,,,,
94.4191,,,,,,,,,,97.3616,,,99.2795,,,,
92.6173,,,,,,,,,,97.9651,,,99.4874,,,,
90.1803,,,,,,,,,,98.9973,,,99.9747,,,,
92.188,,,,,,,,,,96.3817,,,99.3211,,,,
93.6245,,,,,,,,,,95.086,,,99.37711,,,,
94.50169,,,,,,,,,,94.8121,,,97.55309,,,,
94.16759,,,,,,,,,,94.4398,,,96.4227,,,,
94.9188,,,,,,,,,,93.70409,,,96.8679,,,,
94.9733,,,,,,,,,,93.9032,,,97.6371,,,,
93.5553,,,,,,,,,,93.7159,,,97.9614,,,,
91.2278,,,,,,,,,,93.8785,,,99.7406,,,,
92.12099,,,,,,,,,,94.6961,,,99.6993,,,,
92.8943,,,,,,,,,,95.4201,,,100.2419,,,,
94.3163,,,,,,,,,,94.52641,,,100.6351,,,,
94.6634,,,,,,,,,,96.8727,,,99.7009,,,,
93.7968,,,,,,,,,,97.9631,,,98.7944,,,,
93.3357,,,,,,,,,,99.39719,,,98.0517,,,,
94.2002,,,,,,,,,,99.2399,,,99.2725,,,,
94.9206,,,,,,,,,,99.8731,,,98.6121,,,,
93.793,,,,,,,,,,99.6329,,,99.3105,,,,
95.8431,,,,,,,,,,99.2634,,,98.3871,,,,
95.4566,,,,,,,,,,97.8499,,,98.1516,,,,
95.4775,,,,,,,,,,97.2316,,,99.0004,,,,
94.2678,,,,,,,,,,98.4779,,,99.9068,,,,
95.0024,,,,,,,,,,97.9133,,,100.7657,,,,
93.0584,,,,,,,,,,98.3078,,,101.3467,,,,
93.0496,,,,,,,,,,100.7559,,,101.7948,,,,
92.7654,,,,,,,,,,101.8232,,,100.7395,,,,
92.4097,,,,,,,,,,99.4399,,,99.97739,,,,
92.7816,,,,,,,,,,98.2986,,,97.63,,,,
92.2617,,,,,,,,,,98.7278,,,96.913,,,,
93.6402,,,,,,,,,,97.3752,,,96.1582,,,,
92.6354,,,,,,,,,,96.338,,,97.5525,,,,
92.9146,,,,,,,,,,94.3158,,,96.7891,,,,
92.0687,,,,,,,,,,93.1759,,,96.40891,,,,
91.33459,,,,,,,,,,94.2367,,,95.6472,,,,
92.1349,,,,,,,,,,95.35139,,,98.3725,,,,
91.8064,,,,,,,,,,95.4405,,,98.855,,,,
91.9588,,,,,,,,,,92.0283,,,98.4411,,,,
93.6174,,,,,,,,,,92.4029,,,99.5108,,,,
94.2784,,,,,,,,,,94.5726,,,99.7404,,,,
94.2272,,,,,,,,,,94.9946,,,99.4553,,,,
92.2969,,,,,,,,,,94.4082,,,99.2672,,,,
94.2255,,,,,,,,,,94.5391,,,98.8807,,,,
93.1506,,,,,,,,,,94.557,,,100.0498,,,,
96.8035,,,,,,,,,,94.2711,,,98.9254,,,,
95.2533,,,,,,,,,,95.6118,,,100.8029,,,,
95.4754,,,,,,,,,,95.0209,,,101.8562,,,,
94.3381,,,,,,,,,,93.56451,,,100.8357,,,,
93.4225,,,,,,,,,,94.915,,,99.3797,,,,
94.9507,,,,,,,,,,95.8714,,,98.636,,,,
94.8378,,,,,,,,,,96.9799,,,97.6565,,,,
93.5358,,,,,,,,,,99.1899,,,96.4079,,,,
93.7233,,,,,,,,,,100.7699,,,97.2219,,,,
94.3661,,,,,,,,,,99.2456,,,95.5495,,,,
92.2511,,,,,,,,,,99.6112,,,95.3314,,,,
90.4062,,,,,,,,,,99.2112,,,96.36929,,,,
92.7464,,,,,,,,,,98.9301,,,97.124,,,,
91.5818,,,,,,,,,,97.5956,,,97.6263,,,,
91.49319,,,,,,,,,,95.8468,,,98.5667,,,,
92.8113,,,,,,,,,,93.9152,,,99.6233,,,,
94.2178,,,,,,,,,,94.4493,,,99.8782,,,,
96.1324,,,,,,,,,,94.3107,,,100.4421,,,,
98.5054,,,,,,,,,,92.2776,,,99.758,,,,
98.8398,,,,,,,,,,93.70181,,,98.9118,,,,
98.6681,,,,,,,,,,94.5431,,,98.1521,,,,
96.6405,,,,,,,,,,95.5157,,,99.3582,,,,
97.5978,,,,,,,,,,96.0343,,,98.409,,,,
97.4764,,,,,,,,,,96.0152,,,97.3235,,,,
95.8347,,,,,,,,,,93.9478,,,96.798,,,,
93.9838,,,,,,,,,,94.7219,,,97.6952,,,,
93.9489,,,,,,,,,,94.0274,,,95.3343,,,,
94.5691,,,,,,,,,,93.6193,,,98.34081,,,,
94.3527,,,,,,,,,,93.4785,,,99.5705,,,,
94.6775,,,,,,,,,,94.8976,,,100.8362,,,,
95.50491,,,,,,,,,,96.1551,,,100.9262,,,,
96.3266,,,,,,,,,,95.0696,,,100.5712,,,,
95.5579,,,,,,,,,,94.2683,,,100.6756,,,,
95.0214,,,,,,,,,,94.5911,,,100.9428,,,,
95.3336,,,,,,,,,,95.1526,,,100.8921,,,,
95.1297,,,,,,,,,,96.925,,,98.76939,,,,
94.2151,,,,,,,,,,96.061,,,98.3118,,,,
93.6488,,,,,,,,,,96.3406,,,97.9614,,,,
93.69009,,,,,,,,,,95.7069,,,96.7677,,,,
94.11449,,,,,,,,,,94.8604,,,97.5933,,,,
96.1988,,,,,,,,,,95.0319,,,97.33121,,,,
95.829,,,,,,,,,,93.20309,,,96.986,,,,
95.2597,,,,,,,,,,92.2007,,,95.971,,,,
93.73,,,,,,,,,,92.0991,,,94.8379,,,,
94.2138,,,,,,,,,,91.6168,,,95.4262,,,,
95.31001,,,,,,,,,,93.7362,,,98.9552,,,,
95.2664,,,,,,,,,,95.89941,,,99.5005,,,,
92.52409,,,,,,,,,,95.18221,,,101.3524,,,,
91.946,,,,,,,,,,95.8394,,,100.3908,,,,
93.0633,,,,,,,,,,95.9984,,,99.46201,,,,
94.5805,,,,,,,,,,98.22701,,,98.1699,,,,
96.4798,,,,,,,,,,99.0754,,,98.8798,,,,
96.2911,,,,,,,,,,98.7778,,,99.4391,,,,
97.1226,,,,,,,,,,97.55569,,,99.32021,,,,
96.4873,,,,,,,,,,97.38589,,,100.648,,,,
96.6827,,,,,,,,,,95.8007,,,99.9012,,,,
95.8541,,,,,,,,,,96.66901,,,98.4225,,,,
94.8083,,,,,,,,,,97.9038,,,97.1998,,,,
95.4625,,,,,,,,,,95.6416,,,97.7069,,,,
95.7004,,,,,,,,,,93.9839,,,95.494,,,,
95.6866,,,,,,,,,,93.0656,,,96.17509,,,,
94.663,,,,,,,,,,93.62109,,,96.7689,,,,
92.6861,,,,,,,,,,93.8504,,,96.5794,,,,
93.4982,,,,,,,,,,93.89449,,,96.8254,,,,
91.7519,,,,,,,,,,94.8295,,,95.8821,,,,
90.4323,,,,,,,,,,94.85381,,,96.0715,,,,
93.1895,,,,,,,,,,95.5629,,,96.4066,,,,
93.6119,,,,,,,,,,95.00011,,,97.3083,,,,
93.5845,,,,,,,,,,94.5352,,,97.2059,,,,
94.3116,,,,,,,,,,94.4526,,,97.75871,,,,
94.3907,,,,,,,,,,94.7745,,,96.6717,,,,
94.1624,,,,,,,,,,94.2929,,,99.3267,,,,
94.6726,,,,,,,,,,95.602,,,99.0359,,,,
95.184,,,,,,,,,,97.78951,,,98.2156,,,,
97.366,,,,,,,,,,97.6192,,,97.2547,,,,
98.2861,,,,,,,,,,96.4504,,,97.5332,,,,
97.7207,,,,,,,,,,95.7547,,,98.094,,,,
97.4763,,,,,,,,,,94.7518,,,97.264,,,,
96.6357,,,,,,,,,,95.31229,,,97.0014,,,,
96.0719,,,,,,,,,,95.5634,,,96.5293,,,,
94.1568,,,,,,,,,,96.1072,,,94.8575,,,,
94.4837,,,,,,,,,,95.341,,,94.081,,,,
94.846,,,,,,,,,,96.1354,,,94.3527,,,,
95.3166,,,,,,,,,,93.4916,,,95.6643,,,,
96.4374,,,,,,,,,,94.0236,,,96.16071,,,,
95.8039,,,,,,,,,,94.2425,,,96.77969,,,,
96.0438,,,,,,,,,,96.0722,,,96.0085,,,,
95.032,,,,,,,,,,98.8942,,,97.1229,,,,
94.9412,,,,,,,,,,101.3681,,,98.3464,,,,
94.3577,,,,,,,,,,100.5183,,,96.8242,,,,
94.9194,,,,,,,,,,99.8899,,,95.7103,,,,
93.9356,,,,,,,,,,98.9078,,,95.2944,,,,
93.365,,,,,,,,,,97.7583,,,96.3163,,,,
92.6715,,,,,,,,,,97.9487,,,96.11,,,,
92.40359,,,,,,,,,,100.0037,,,96.9775,,,,
93.1631,,,,,,,,,,100.9842,,,96.1306,,,,
92.9291,,,,,,,,,,102.0909,,,95.6581,,,,
94.5255,,,,,,,,,,100.2526,,,98.8547,,,,
95.9917,,,,,,,,,,99.8691,,,100.0634,,,,
97.2614,,,,,,,,,,97.50639,,,101.0345,,,,
97.1689,,,,,,,,,,95.6335,,,100.4411,,,,
97.80109,,,,,,,,,,94.7167,,,101.6561,,,,
98.24641,,,,,,,,,,95.0872,,,100.0919,,,,
97.93909,,,,,,,,,,95.6935,,,98.46761,,,,
99.7693,,,,,,,,,,95.0778,,,98.1071,,,,
98.88371,,,,,,,,,,96.2439,,,97.9306,,,,
99.017,,,,,,,,,,96.3363,,,98.6218,,,,
96.6764,,,,,,,,,,94.7459,,,98.7776,,,,
94.9153,,,,,,,,,,95.1694,,,100.3067,,,,
93.8453,,,,,,,,,,96.1035,,,100.3656,,,,
94.90829,,,,,,,,,,96.2033,,,99.2883,,,,
95.3941,,,,,,,,,,93.5278,,,99.2889,,,,
94.4786,,,,,,,,,,92.5837,,,99.9304,,,,
94.08559,,,,,,,,,,94.9403,,,102.1036,,,,
97.3107,,,,,,,,,,94.3225,,,102.9228,,,,
98.466,,,,,,,,,,93.8392,,,102.2791,,,,
97.599,,,,,,,,,,91.5269,,,103.0519,,,,
97.6667,,,,,,,,,,91.3553,,,103.6527,,,,
95.0901,,,,,,,,,,92.1859,,,104.6846,,,,
94.984,,,,,,,,,,92.39629,,,104.9311,,,,
93.6628,,,,,,,,,,91.2888,,,106.8028,,,,
94.9091,,,,,,,,,,91.36781,,,105.9358,,,,
95.5168,,,,,,,,,,91.08469,,,106.0417,,,,
96.1883,,,,,,,,,,91.4477,,,105.4869,,,,
96.8745,,,,,,,,,,93.375,,,104.8548,,,,
96.1519,,,,,,,,,,93.9588,,,103.7934,,,,
95.8448,,,,,,,,,,94.2091,,,101.8527,,,,
95.4991,,,,,,,,,,93.889,,,100.8542,,,,
94.0032,,,,,,,,,,94.9276,,,98.4421,,,,
94.5812,,,,,,,,,,94.3104,,,96.7787,,,,
97.0216,,,,,,,,,,93.0617,,,97.7226,,,,
95.7429,,,,,,,,,,92.0448,,,98.0888,,,,
