24/02/2015 11:20,30/04/2015 13:10,22/06/2015 07:31,20/10/2015 09:18
96.4366,99.0956,92.1568,95.5974
95.7285,100.4667,92.17941,95.6606
94.8083,103.0554,91.1439,96.8212
95.4567,102.8767,91.8016,97.7048
94.7485,106.8856,92.6236,96.66589
95.90549,107.4192,92.5808,96.4286
95.17,107.167,93.0212,96.8141
95.422,107.6803,94.8265,96.3742
94.83099,107.7941,95.1562,96.2675
94.5332,106.5433,97.422,97.5053
95.0948,105.2824,97.0641,97.2113
94.6465,105.6574,98.5537,97.46
92.3138,106.2496,99.44611,98.0743
92.6367,104.7182,99.5648,98.734
95.16129,107.3228,98.357,100.8377
94.6801,108.3593,98.369,100.1827
96.54881,107.9553,97.74281,98.28931
95.4269,107.8782,96.8036,96.4174
97.8841,108.1016,97.487,95.817
98.5765,109.0741,96.3069,95.1146
97.8357,108.7181,96.2387,96.5434
95.3382,108.855,95.0128,96.281
96.5076,109.5384,95.6458,94.347
97.7912,109.7476,95.0177,97.0126
97.6875,107.7151,94.2771,97.0808
98.8519,105.8028,95.4516,97.6825
98.7364,105.2203,95.95129,95.8451
99.6288,105.0875,95.8005,94.1725
97.7014,103.4135,93.5766,95.7661
98.2208,102.4449,94.495,94.363
98.7084,101.158,95.486,94.3939
98.4929,101.2385,95.48071,94.5031
96.8109,101.9433,95.1771,94.3283
95.03609,104.8502,94.8912,95.23569
94.03371,106.376,95.75069,94.1233
94.8971,105.9064,95.6964,94.0841
94.3713,105.2936,96.0405,95.2728
96.0957,105.6471,96.376,95.088
94.4497,105.4089,96.9193,97.2078
94.3787,106.026,97.6331,97.9704
93.3199,107.2515,95.6774,96.5781
95.4998,106.1579,96.8714,96.49969
95.1335,107.0163,96.2554,95.84029
93.1451,107.1468,96.8437,96.3638
93.8404,107.9984,97.8282,96.061
94.2492,108.8959,98.7324,96.3423
95.2974,109.3134,99.6476,97.4324
94.8224,111.2986,99.4813,98.00861
94.2683,109.9017,98.6706,95.7715
93.93549,111.5373,97.87251,96.8483
93.6795,112.5353,98.343,95.39201
92.4588,112.1393,97.9882,95.5583
92.0675,112.0252,98.2764,94.9169
92.7497,112.6139,99.2771,93.6185
93.2511,112.4031,98.3596,92.7967
94.9187,113.3533,98.2282,93.4735
95.16479,111.7818,97.1057,96.1071
94.4798,111.7494,98.18121,95.1827
95.7454,112.7985,98.5015,95.8948
96.2437,114.0152,98.5465,96.6348
95.93311,112.7367,98.05721,95.46741
95.8433,112.6217,96.2914,96.9274
94.3973,110.6089,95.7891,96.6191
94.0093,110.0346,96.1411,96.8334
95.0067,109.3002,95.7902,96.6998
95.0651,108.5593,97.0331,94.6006
95.702,110.4694,98.08559,94.2262
97.3621,110.0577,98.2678,95.082
96.3914,111.6774,96.5892,97.16171
93.7949,111.6204,96.0966,96.2038
92.5811,108.5911,95.9964,95.1307
90.843,108.1506,96.5452,96.4982
92.924,108.6881,98.0016,97.4615
91.8162,108.0451,96.314,95.2005
94.4447,106.9265,95.665,95.1812
95.1148,108.1358,96.0695,96.2706
96.8244,109.817,94.703,95.6418
98.08559,109.1329,93.6975,96.5192
97.8972,108.2549,93.6096,95.78941
96.9052,107.7482,94.3797,98.1577
97.81371,107.5345,93.8828,97.03149
94.9297,107.6989,94.15739,99.06271
95.4985,105.9708,93.4792,98.7088
94.711,107.3026,93.6503,97.1717
93.6955,105.9178,93.0183,97.5119
94.70541,107.2274,96.34959,95.9521
95.9084,108.0935,97.9629,94.1339
94.6115,111.1145,98.0065,94.28671
94.3323,111.1734,96.0704,94.1584
95.335,111.606,94.1568,93.8845
95.4679,109.559,94.7812,94.8708
94.7979,110.7569,97.3389,95.495
93.599,109.6139,98.4244,95.2933
94.4153,106.6034,97.5491,96.9481
95.5287,107.6871,98.4752,97.5188
95.2551,107.2442,97.788,98.2028
96.7662,107.7058,98.9935,98.3163
94.64661,108.9702,98.2519,98.1242
95.1302,109.7046,98.2294,97.3075
96.5359,110.3589,97.2419,97.8454
96.3837,110.6782,97.38779,96.8922
95.589,111.9979,98.8173,98.0174
96.33971,111.7327,99.4766,97.663
96.12,112.6771,100.5963,98.7655
97.6981,113.1599,100.0224,99.42001
96.2292,112.4643,98.7174,98.2288
94.72321,112.5327,99.3327,98.399
95.8624,112.1113,97.7556,98.8154
94.0376,110.6313,98.5643,98.5581
95.6156,111.2189,98.8902,98.34361
95.3632,110.7504,100.1435,99.3131
95.4568,109.6026,100.5412,99.0251
94.4951,108.4591,102.6149,100.1031
95.293,109.3257,104.561,100.3419
94.0151,108.3701,105.1483,99.5517
96.2743,105.9857,104.3998,97.51659
98.3642,106.3062,103.9861,96.5828
99.5254,105.394,103.4163,97.8763
98.1259,103.6185,103.0093,98.9817
97.3233,103.7338,103.2271,99.6523
96.8258,103.7008,103.0356,100.3199
96.5417,103.7508,104.0466,100.0514
94.9824,105.7209,102.8064,99.4187
95.2164,107.1841,103.1892,98.0746
95.8432,107.5662,105.1732,97.2262
94.8926,109.1348,103.0571,98.3485
97.2563,107.5307,101.3904,98.0395
96.4423,106.7068,100.4049,97.8455
97.33089,106.5343,99.0057,96.5873
98.5642,108.0467,97.6621,95.2705
100.4237,108.3324,96.3443,93.9285
98.7755,104.9305,95.9024,94.37009
98.7077,107.8993,95.9487,94.0784
97.777,109.9847,96.5499,95.6759
97.6776,109.3749,96.1714,96.2924
95.3623,107.488,96.903,98.41
95.5406,108.9508,97.3634,96.8717
96.1205,110.1764,98.7881,95.6791
97.8858,110.4502,97.7315,95.7145
98.626,110.2511,96.3912,95.1339
98.1818,109.9274,96.53329,96.5713
98.64159,110.2188,96.9152,97.42789
97.4613,111.765,95.8931,97.6955
97.9113,110.4899,96.2566,97.655
96.6194,107.8622,93.5196,96.8065
96.809,106.8066,94.2247,96.6347
96.2668,106.0759,93.9492,94.51241
94.3804,105.2582,94.1501,95.1054
93.4072,104.9983,94.8668,95.3578
93.438,105.432,96.17509,96.40839
95.6432,106.7419,95.8894,94.6044
96.3172,104.7601,95.3037,94.6949
95.6588,105.1065,95.00771,94.7822
95.52879,106.1883,95.58759,94.5523
94.9385,108.6673,93.085,93.4522
95.5711,107.3384,92.621,94.2756
95.7215,107.0302,91.592,92.7504
98.1242,106.8158,92.402,94.7048
98.6948,107.8285,93.7946,94.8198
96.92081,106.0308,97.3851,93.93739
99.4691,107.7704,97.635,94.03111
97.9474,109.8934,98.1043,95.2501
101.2634,109.2016,98.9757,95.9406
99.1338,107.4783,98.83611,96.5117
98.1684,108.8627,100.0746,96.3715
97.9716,106.0121,98.2327,96.4077
97.414,106.2354,97.83411,95.27699
98.4822,104.6133,96.5556,95.8797
98.548,105.324,95.7726,93.16171
96.4994,106.8382,96.6092,93.217
97.3192,107.8038,97.8684,92.0787
95.3502,108.1189,95.5117,93.2117
95.2514,107.6901,96.057,93.0202
93.0763,109.0588,96.5254,92.9337
95.5061,109.2887,95.9178,91.9784
96.2708,110.7139,95.2802,92.9401
95.6449,111.5983,95.6031,93.24181
95.955,111.053,94.8563,95.0686
95.6059,110.997,96.2644,97.0186
94.6778,111.3972,98.316,95.4375
96.0525,110.1998,98.0447,94.8906
95.2496,112.599,98.4269,95.0218
96.109,112.6709,99.238,96.6088
96.6687,112.3401,100.5961,97.9631
98.9267,115.8455,103.9222,96.14291
95.784,115.9446,105.6412,97.4572
94.3956,114.1704,105.3886,96.7331
94.3224,116.2858,108.0197,97.6852
96.509,119.3002,110.5208,97.3043
95.6726,117.6364,111.5904,98.2902
96.1026,115.9503,115.4886,96.5322
95.0838,116.9091,116.0105,96.8024
93.5456,116.5801,118.3029,96.6643
92.20171,116.1759,119.5858,96.1913
90.23711,116.7191,121.2506,96.9846
93.4554,115.6272,121.19,97.1422
93.2487,114.521,120.8729,97.9707
91.8687,114.6991,120.355,97.8468
93.0891,116.8759,121.5845,97.1898
93.456,115.3972,120.5587,95.88609
92.1888,114.9092,117.4055,95.901
92.1573,113.2515,115.9737,94.3666
91.0492,114.3851,113.0547,94.3493
91.41209,114.8008,112.5822,95.09389
90.21999,115.6871,110.0633,92.6994
89.4668,116.2076,109.3445,94.3023
90.5656,117.3554,107.3929,95.59869
91.8875,114.9985,105.8186,95.9568
94.7998,114.7899,105.2817,96.8756
94.4722,115.828,104.4912,97.4425
95.4626,116.268,103.6482,97.1994
94.9963,117.5204,101.687,97.50311
93.763,116.153,102.3592,97.4893
94.686,114.0106,99.9382,96.4416
94.5647,113.2648,99.9276,95.9803
97.2142,111.1897,97.2156,95.76849
96.7888,108.7635,96.226,94.4642
97.312,111.4272,95.9281,94.7515
98.196,109.5168,96.9547,94.1283
97.1858,110.2891,95.3139,94.9431
96.45959,110.2809,94.9267,95.5448
96.3106,109.3664,94.9817,96.2202
95.5207,108.2263,93.6553,97.478
95.2314,107.0407,93.1245,98.1796
94.43649,106.3927,94.0817,97.95399
95.813,107.2551,91.9898,98.3017
95.9855,107.0137,92.6631,99.92
96.3538,106.5452,94.3712,100.2872
96.9198,107.4007,94.4138,100.8911
97.5877,108.0784,93.82809,102.2097
97.54131,109.1208,93.8313,100.8293
97.1227,108.9934,95.3713,100.2139
96.4874,108.8253,96.43501,98.7267
97.6026,108.4847,98.2898,98.7657
96.4041,109.0693,97.7534,99.0192
96.89661,110.5348,98.8298,100.3492
97.5757,109.7701,98.8504,100.2339
97.6227,109.404,97.3007,98.05569
97.3861,108.9943,97.4605,98.3137
98.0893,108.0802,98.1381,96.54601
98.512,107.5169,98.799,97.0891
97.869,105.7514,99.55991,98.53661
98.1455,106.9988,98.1378,97.3453
96.4743,104.9837,99.6154,98.4097
96.53671,104.9456,99.612,96.8708
96.462,103.5092,97.7035,95.8306
95.0337,103.2343,97.71619,96.8199
94.67999,103.8566,97.8825,96.07619
95.5142,102.6634,98.3452,97.97421
96.2792,102.2736,96.5422,97.0898
96.3376,105.2124,96.3543,97.812
94.9129,105.604,94.6645,97.3484
96.0728,105.4415,94.9415,97.6713
95.6746,103.531,94.1016,97.9833
94.30679,103.051,96.2598,96.6937
94.6115,102.1856,98.1318,98.6027
94.3394,103.434,97.7648,98.3019
94.6585,104.3193,96.8596,99.6736
94.7573,105.4907,99.9268,99.2116
94.94289,105.4012,99.23531,98.7924
94.4495,102.5905,98.4249,98.9436
93.52319,102.9367,100.5276,98.5192
94.54321,102.6584,101.7446,99.712
94.5396,101.9391,103.8312,100.9722
95.1444,98.3406,104.3208,98.7599
96.39661,98.6916,104.7524,101.0866
95.7738,97.25909,104.661,101.7471
95.4258,100.4038,105.8013,101.2638
96.7503,101.6758,103.3808,101.2122
97.6537,100.9706,102.0065,102.3876
95.70399,102.3426,100.1845,102.4566
95.2405,101.5557,101.6652,103.1319
95.276,101.6325,102.0611,103.4198
96.6966,100.9809,99.9918,103.92
95.2907,100.4792,101.0262,106.04
96.7998,98.9996,99.9584,105.4307
98.3783,100.5663,99.2149,103.459
98.5485,101.0208,99.84,105.1429
99.2975,100.3987,98.6805,103.6541
98.1341,98.8731,97.6463,103.99
95.5847,98.1138,97.6623,103.3417
95.1109,97.9609,98.9032,102.9649
95.7406,98.7588,98.219,102.7612
94.14211,98.3376,98.1738,102.1596
95.9436,97.7521,97.7574,102.5506
96.5699,98.9009,97.1832,101.0233
95.3678,98.5813,97.0707,98.8059
94.4118,98.86349,96.8463,98.8363
95.0041,100.7366,96.3083,99.0993
93.4343,101.8407,97.6954,100.6772
94.7828,100.8212,97.9153,102.798
95.7003,101.2202,97.8378,100.7294
95.56789,101.02,97.7247,99.5405
94.3482,99.6437,96.784,98.8721
94.1549,99.8981,97.0921,100.3143
93.9484,99.4535,99.163,101.7036
93.0099,99.0886,98.7837,100.5089
94.0271,99.80759,99.501,100.0805
94.0228,98.0706,98.9388,100.1099
95.9803,99.9815,97.9682,100.4638
97.0697,100.7407,97.958,100.495
96.4171,99.8654,96.3884,100.4396
95.91341,99.3638,94.1996,99.9643
96.66331,101.194,94.3745,98.4105
97.9907,102.9007,95.0443,98.6291
98.18951,102.1617,94.7738,99.3232
97.5487,101.5427,94.6202,98.3608
97.1616,104.7863,95.23289,98.3607
98.2297,103.3363,96.3948,97.8627
98.0951,102.5614,96.6344,97.2932
97.9436,102.0359,95.65179,97.6441
97.2869,102.0716,94.6154,99.59109
98.0629,99.9674,94.0737,99.1523
96.1047,100.5154,95.31641,100.0659
96.1527,99.2508,95.4733,99.1731
94.7069,99.6705,96.3279,98.3197
94.0905,100.2401,98.114,97.1764
95.0834,98.08369,97.9475,98.3973
94.7323,99.9481,97.7474,98.1574
93.43169,101.7733,97.5113,97.0215
92.6984,101.8575,97.8528,95.4408
92.9928,102.1516,97.1308,95.8674
92.6739,103.3497,98.2513,94.6018
92.6966,101.9358,98.547,94.1841
94.3213,100.9266,95.4353,93.3026
94.7704,99.9073,95.4524,96.1035
93.34299,99.2225,94.56779,97.2285
93.8885,99.0285,95.6307,98.3722
94.9683,99.232,96.6091,95.26141
96.7146,97.6792,97.2177,95.4425
97.1061,99.2079,98.4082,97.3663
98.42699,102.0591,98.8665,97.9991
96.8152,101.5853,98.4156,96.58
96.24409,101.2278,96.77831,95.2352
96.1381,102.3508,97.2713,94.8372
96.6431,99.6065,98.1193,95.6502
95.54819,97.1314,97.51141,96.2551
96.2115,96.3866,97.9414,96.5117
95.752,96.4131,97.0318,94.1029
95.6483,95.4704,97.291,94.7052
96.2204,93.9679,98.6123,95.0041
95.7613,95.4387,97.0182,94.5129
96.0433,95.5668,96.1186,94.2669
94.8772,94.7986,96.3822,94.7215
94.5851,94.3834,96.2687,96.1447
94.6057,94.5603,97.3382,97.243
94.7865,94.9756,97.3416,96.5433
93.7202,97.9182,99.2814,97.4095
93.995,98.2454,101.376,96.4034
95.26109,97.3256,99.73199,96.986
95.9534,96.5604,98.1758,97.8872
96.4733,97.21861,97.6875,97.5314
99.3357,99.5642,98.94769,99.0649
97.9886,100.3243,99.1619,98.8176
97.2011,99.0352,97.4999,99.4437
96.4332,97.6867,97.7079,99.0371
95.9157,96.7905,97.5094,99.8569
94.8209,96.0652,97.3799,99.9442
94.84309,94.214,97.0083,100.5851
96.5581,94.7565,95.76331,99.5691
93.8586,94.4623,95.3589,99.9929
94.1728,94.8633,95.532,97.908
95.2154,95.87331,95.3077,95.7236
93.6267,96.8436,97.8186,96.86581
94.0886,94.6472,96.53481,96.8235
95.6048,95.0661,94.6967,95.2854
93.917,94.1543,94.3144,96.1842
93.314,93.5766,92.996,93.5812
92.5887,94.7233,90.3514,92.5456
92.6047,94.2874,90.4422,92.4739
93.1095,92.6707,90.48199,93.0098
94.5215,92.6207,89.8752,93.6875
94.4985,91.3935,90.8141,93.5126
96.21951,91.9559,89.4262,94.1674
96.1937,91.0056,90.0883,96.6639
94.57951,91.7384,89.44901,97.2884
94.7128,92.472,89.6762,97.3061
93.8461,92.9088,89.6115,97.0183
93.7185,93.4939,90.1277,97.2178
90.4331,93.61919,92.7429,97.7533
91.5775,93.8323,93.0281,98.65649
93.1434,93.3687,94.6356,99.9778
93.4332,93.2118,95.211,99.872
93.029,92.9134,97.0454,100.8278
92.1186,93.0214,98.3826,97.6855
93.9167,93.37759,98.6931,96.9083
92.3247,93.5141,98.7702,95.9048
93.5563,91.89491,101.0418,98.4545
94.5391,91.369,99.8838,98.9137
93.83241,91.7409,98.0062,96.9942
95.4081,92.14989,96.3791,95.3988
94.1018,93.8171,97.7093,95.6595
96.3444,95.2873,98.56461,96.3694
95.0022,94.8881,98.6945,97.3393
97.2621,96.957,95.7548,96.071
94.1821,96.639,94.7468,97.2074
91.8677,97.20721,96.55209,96.4069
92.5138,96.6006,96.24879,97.5856
93.1631,95.58311,97.32961,97.0818
91.5836,94.5535,97.2776,99.18861
93.4613,94.2934,96.6123,98.1073
92.3953,94.957,97.5516,100.8505
92.362,97.4289,97.66531,99.458
94.64059,96.9063,97.185,99.9955
93.9201,97.0074,97.2219,100.125
93.4921,96.9257,97.1892,101.1052
92.4066,95.9288,95.968,100.2513
94.8677,96.39,95.3653,100.3349
95.5237,97.4308,93.8596,100.4164
95.8937,97.7842,95.1842,100.1934
96.5864,97.49651,95.499,100.5662
95.3386,98.1837,95.772,100.4586
94.56969,95.4391,94.561,99.34
93.1874,95.8843,94.3461,97.8037
94.4147,94.953,97.1768,98.3396
95.22359,96.5671,98.7011,99.16
93.3302,96.5713,98.4333,97.1889
93.4859,94.304,97.0688,96.582
94.94,95.8522,98.6483,98.39011
94.1782,96.09779,99.2319,100.2826
93.8997,96.2933,98.3188,100.1635
92.7461,95.9704,98.5722,100.6044
93.5693,96.7123,97.4715,101.6393
92.9174,97.66499,97.6159,101.5902
94.4909,98.3086,96.9385,101.6591
93.5236,97.1018,98.0979,101.1475
94.1077,96.9458,97.4224,101.3214
93.8199,95.8563,98.7007,101.8982
93.418,96.4877,97.3482,101.0853
93.80009,95.9556,98.0645,100.377
93.93549,96.5661,98.14629,100.8843
95.7703,96.71709,95.6154,101.0861
96.3442,98.0844,96.0683,100.4196
97.6533,97.6401,96.2698,99.15331
96.0424,95.789,95.5125,96.8507
95.4721,96.9135,95.5712,95.77769
94.01331,95.898,95.70071,96.6088
93.87891,94.2774,94.1167,96.29839
92.9152,95.3246,97.0383,95.6545
92.7884,95.4187,96.43571,94.1829
92.8904,95.013,97.3711,96.9244
94.1111,91.92831,98.1347,97.8358
95.7791,91.58659,95.8107,99.07169
95.3677,94.8825,95.5313,99.5043
95.6177,93.2868,97.09859,96.5045
94.5327,92.831,95.0171,97.37981
93.21671,92.902,97.0522,97.90919
92.7564,92.6591,96.89159,99.12341
92.21729,91.729,98.6032,100.6178
91.8961,91.3331,99.0726,98.587
92.7744,92.2859,97.3437,97.2082
93.6357,92.2226,96.5835,98.0072
94.4144,92.1418,95.4224,98.81039
94.5587,93.35249,94.4464,99.432
96.202,93.54321,94.3956,98.1896
96.9971,95.5082,95.70551,98.1493
98.12659,95.8692,93.4758,95.8347
96.3706,96.7494,94.39101,95.4443
95.9758,94.8856,96.3795,94.5789
95.2609,95.336,97.4959,96.6256
94.9408,94.3742,96.3884,95.7824
94.8121,92.3736,96.6984,95.3496
95.5366,93.9348,97.4548,96.3131
94.2658,93.6429,96.2302,97.4517
94.4847,92.187,96.6232,94.8086
94.6037,94.28481,97.0797,94.9314
94.9375,93.924,96.8335,97.8406
95.9039,94.1205,97.8193,98.2247
95.7285,95.5241,97.1879,97.5733
95.7549,95.1422,97.6166,96.4994
95.7433,97.5667,97.2657,96.1202
94.5386,95.7089,96.10229,96.7203
94.9694,95.97411,94.1897,96.76151
94.6605,95.3512,93.5621,96.9214
95.39429,95.1621,93.7379,97.69801
96.6316,93.677,93.1775,97.4853
97.5498,95.5177,93.7665,97.7859
96.7668,93.97491,93.4024,99.3576
95.3258,95.3742,90.9552,100.3307
97.6235,94.1418,90.9438,99.2025
95.74271,95.2879,89.9512,98.9798
95.4837,95.1695,90.8772,98.632
98.137,94.7651,91.7636,99.0036
97.2598,96.5953,95.34029,98.7536
97.59631,97.06641,96.8937,98.2764
98.1744,97.12711,98.1754,97.23901
97.0274,96.2531,98.1104,96.9459
98.5136,95.1107,97.9156,97.1436
97.2155,94.742,97.8629,98.2648
97.1687,94.1011,99.1036,97.4985
97.3521,94.9199,99.1583,97.4983
97.2378,95.4824,100.5458,98.87991
98.495,97.5035,100.121,99.97221
99.1054,96.3392,99.70399,99.7436
99.2791,97.6142,98.8293,99.9403
98.7566,98.44891,97.2461,97.956
98.9411,100.1766,97.3543,97.177
97.0331,98.8957,98.8141,96.1953
95.9101,98.6583,98.134,94.7998
97.3903,96.19189,96.39059,93.2435
98.7615,95.3269,97.6553,93.9659
97.9188,95.2485,97.3327,94.2207
96.2572,96.2318,95.1528,95.1872
99.8247,96.0156,95.5774,96.1215
98.3005,96.4853,95.8638,98.393
97.3545,94.71719,97.1787,97.5485
95.845,95.0005,98.3681,96.5467
96.4995,95.399,96.586,96.72659
97.5801,96.0498,96.0983,95.4896
98.1489,95.143,95.54211,95.95441
98.71059,96.439,95.3945,96.7522
98.4689,96.0475,93.1032,95.8999
97.4684,95.9949,94.717,96.0055
97.4176,93.3367,95.7194,96.417
96.569,93.4349,96.181,96.84991
97.1145,94.7793,96.5109,100.0031
97.119,93.2531,96.1402,100.6853
96.409,93.5815,97.5193,98.9056
96.1504,93.9453,97.1877,98.8213
96.4018,95.2825,97.5376,98.3103
94.6074,93.674,98.3934,99.8721
96.13911,95.1697,98.4818,102.4161
97.55659,95.7821,99.6311,103.813
97.4371,97.9083,99.3018,102.1215
96.2606,95.9633,98.9341,102.4066
96.5822,95.9413,98.4475,102.5945
95.427,95.66389,96.1533,102.8559
96.5449,96.8321,98.1267,102.7771
96.38,94.9464,98.3961,101.3261
95.677,95.4497,97.6797,101.8571
97.207,97.1062,98.5352,104.6523
98.2118,98.0301,99.62061,102.7507
98.4294,98.4957,99.1135,100.4221
95.8369,97.7081,97.2006,99.0972
97.2392,98.2099,97.35699,98.8237
96.5028,95.6631,96.9693,97.8844
95.8989,97.3214,97.45399,101.0066
94.21301,96.69061,95.2684,101.1598
93.4435,98.048,96.77261,99.2741
94.0011,96.1334,95.9261,99.6989
95.3623,95.6356,94.8319,99.1332
94.0822,95.0806,94.531,99.75861
93.7822,94.0039,94.4782,97.7964
93.8035,94.5098,92.5106,97.4996
93.2502,92.7639,93.3956,99.7431
93.3011,93.0197,93.84641,99.4733
93.6166,93.6874,96.7553,98.8798
93.8806,92.88641,97.9934,99.9595
91.8237,94.349,97.9361,100.5861
92.6676,95.5721,101.0082,99.9855
93.7201,97.0958,102.2931,98.8755
94.80019,96.5914,100.4565,98.9746
93.3648,95.196,98.9441,96.72469
91.3484,93.5461,99.9507,97.0009
90.16911,94.4731,98.1123,96.921
92.9459,94.5877,97.6997,97.1883
92.3667,96.1248,98.34949,96.428
95.0775,94.9771,99.8089,99.2307
94.9334,95.9771,101.2188,100.4258
94.5562,94.74139,100.8045,100.1432
94.3042,95.6695,99.3227,99.7337
95.7529,97.9283,97.7192,99.0856
94.2948,98.4263,99.10661,99.5896
94.12209,98.1741,100.0051,100.5601
94.3353,97.4951,100.4154,100.2612
96.3282,97.9253,97.7575,99.65469
97.3026,97.1841,95.5025,99.244
96.4813,98.6638,94.6937,100.6258
98.1337,97.6375,94.9467,102.4736
98.6429,95.4224,94.6532,104.0691
97.5651,96.4166,92.8706,102.5413
99.1281,96.5432,92.6125,102.1167
99.5671,96.2649,92.9729,99.9425
100.3748,96.637,94.3336,98.9367
99.8393,97.2668,94.829,96.7841
100.0193,97.27,94.6481,97.4461
101.0917,99.6864,95.0631,96.5311
99.6512,99.8736,96.37569,95.3095
98.08179,99.1551,95.7395,97.2126
95.9419,99.2821,96.1624,97.84
96.207,98.203,97.0792,96.2917
96.0416,98.7816,96.7512,97.7375
96.3973,99.6502,95.1896,98.2925
97.15891,97.5648,94.79221,98.7328
95.1925,97.182,94.3289,97.1414
95.3121,98.5092,96.6244,96.2534
93.6116,97.4733,96.9944,96.4875
96.4047,97.2366,96.6385,97.3359
97.0046,97.5539,96.7327,98.507
97.6884,98.272,96.1274,97.0259
98.1894,97.3877,95.8491,97.3063
96.8552,98.2011,95.891,97.7096
95.9818,96.6907,96.4673,98.0305
98.1638,95.9625,96.6393,98.7936
95.6837,96.022,97.7612,98.3124
94.556,94.8276,96.8911,98.0485
94.101,96.73489,97.67191,97.1256
95.206,96.8587,97.58839,97.2807
97.1311,96.8157,97.94341,99.0428
97.969,95.6595,96.4483,98.9352
96.96021,94.953,97.057,99.3
97.2964,95.2933,98.5213,98.247
97.3478,96.7608,97.6865,97.9672
97.8371,97.7405,96.6847,99.0819
97.722,99.2373,96.7386,100.5437
99.9383,98.5683,97.0299,99.5095
99.83939,98.9703,95.9302,99.0996
97.201,98.6917,96.0582,100.21
96.8681,97.6083,95.1491,98.4422
95.5822,97.1884,94.85329,97.2767
94.7532,96.5538,97.7335,98.2109
95.6989,95.7422,98.5327,98.09389
96.2654,94.2859,100.4103,98.3838
97.7232,94.0097,100.0439,96.80061
97.4558,92.34,100.8772,96.8432
99.6136,92.3308,104.0173,96.35909
99.833,93.0076,105.4328,96.6997
97.4484,94.7037,107.1437,96.64619
98.8057,94.2291,106.5457,97.2844
97.5276,94.0566,106.8973,99.3627
97.1148,92.4149,105.6745,99.289
93.7237,94.9517,106.2144,100.183
94.5663,95.2579,107.7135,100.7655
93.1061,95.9239,108.5617,101.1106
94.7698,95.257,106.4329,100.4145
94.5806,94.7903,107.9159,101.5661
94.8855,94.79221,107.6775,100.1485
93.878,94.8266,108.0056,98.2809
95.1927,93.5482,108.2718,99.132
96.0448,94.8726,108.1185,97.5267
96.18719,94.2333,107.5316,96.8023
95.3208,96.9318,107.3844,94.3597
95.8554,96.4397,106.1516,94.4687
95.3774,98.6251,105.8277,95.7761
95.1703,96.4568,104.6289,96.9393
95.9794,96.7045,105.4644,96.3514
95.2503,96.6928,105.1719,99.481
95.5912,96.0667,106.6318,99.8539
96.4422,95.8229,105.7064,98.2752
96.0786,95.9421,104.353,97.5098
95.8587,97.5002,103.4456,97.89709
97.6645,97.3914,103.2154,97.0823
99.8683,96.1832,103.5581,97.5255
98.8179,95.6363,102.195,95.8874
97.3602,94.8416,103.0158,95.9419
97.2084,92.2284,104.7946,97.08891
98.2108,94.3921,104.671,97.28329
96.7497,95.0329,103.1151,98.4672
97.1784,94.0763,101.1053,98.8689
98.1019,92.5153,99.2334,97.2058
97.7964,94.241,100.8584,96.812
99.18929,94.6481,99.1878,95.8245
99.6937,93.4947,99.5677,96.5742
99.7109,93.3958,98.4078,96.2306
99.8503,93.4472,97.2769,98.1818
100.934,94.297,98.72131,96.8731
99.4292,96.57301,98.5834,97.9015
98.228,97.01939,98.4127,97.9917
96.6514,94.4493,97.61829,99.0645
96.3406,94.5568,94.8864,99.2931
96.8553,92.3252,95.3187,99.9418
96.3561,93.8428,95.1906,97.5901
98.4943,95.032,95.8231,97.6469
98.8946,94.7399,95.83559,96.9464
99.2602,97.1593,96.2045,97.8589
98.3776,97.943,96.5269,95.3713
99.13049,96.6233,96.6855,96.3305
98.9456,96.9552,97.02509,99.855
101.158,98.4315,98.3738,97.69041
99.4472,98.1627,97.6074,98.4969
100.4825,99.8862,98.47729,99.795
99.7289,100.6773,95.5093,97.3955
99.3224,99.9305,95.4653,96.7993
98.7685,98.6776,94.8164,96.7285
96.5416,97.2221,95.0323,97.8025
97.5266,98.844,95.0672,97.642
97.3366,100.9639,94.0253,98.4383
96.2617,100.0554,94.1473,98.7436
96.3011,98.8666,95.6468,97.7169
96.1527,97.0234,95.9772,96.9594
95.0616,96.577,96.3932,98.07951
95.99609,96.8726,96.0821,98.0248
98.0399,96.6874,95.0716,99.0994
97.9503,96.9653,95.0994,99.0197
97.642,97.53561,94.5596,99.443
97.0808,97.0513,93.1078,98.9519
96.5631,97.8606,93.4535,97.7592
97.2716,96.4879,94.147,97.64149
97.0123,95.9906,94.0047,99.7263
97.6022,94.1158,92.98949,97.73711
98.5431,92.7471,93.75079,97.713
97.91541,90.4467,95.2523,98.2558
96.6157,89.4923,94.762,98.4613
93.9606,92.4482,93.9,99.1197
93.7924,94.4777,93.7616,98.7583
94.9563,94.797,94.4935,99.6272
94.5993,95.269,95.8831,100.195
95.3979,94.4326,95.6952,100.1588
94.9891,92.2392,98.0785,98.5956
93.1067,92.2203,96.9721,99.809
92.1636,92.2885,97.5736,98.69621
91.8518,94.6617,97.3003,96.8846
93.1001,93.9601,97.094,96.9887
91.6849,93.0039,97.5345,96.3732
92.8656,92.4103,96.158,97.2454
93.0307,92.6298,94.7596,98.41019
92.7389,92.5197,94.1697,100.3293
94.3184,93.4893,96.17281,100.2592
94.7877,95.0629,97.3349,99.5138
96.688,95.14571,97.4895,99.1364
96.9319,94.4255,98.5821,100.274
